ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-561336,works,0,other,"„Инженеринг - проектиране, строителство и авторски надзор за обекти одобрени по проект „Интегрирани инвестиции в новото ",484500,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,203047509,ГЕО - КРИ ЕООД,,5,2,245,0
ocds-e82gsb-563340,works,1,roads,"Инженеринг (проектиране, строителство и авторски надзор) за обект: „Реконструкция на участък от общински път PVN 2145, /",1057015.87,BG314,гр.Пордим,ул. ИВАН БОЖИНОВ №.1,ОБЩИНА ПОРДИМ,110052320,ВИАСТРОЙ АД,,5,214,0,0
ocds-e82gsb-545182,works,0,other,„Изготвяне на проектно решение и изграждане на обект: Фотоволтаична система за собствени нужди в ЦНСТДБУ – гр. Свиленгра,30082.37,BG422,гр.Свиленград,бул. БЪЛГАРИЯ №.32,ОБЩИНА СВИЛЕНГРАД,206664309,Асаши Електрик ООД,,2,125,0,0
ocds-e82gsb-562412,works,0,other,": “Външно кабело ел.захранване с кабели СРН за нови БКТП за ФЕЦ с инсталирана мощност 3MW гр.Кресна, община Кресна”",75201.87,BG413,гр.Кресна,ул. МАКЕДОНИЯ №.96,ОБЩИНА КРЕСНА,206170374,ОРИОН СОЛАР ЕНЕРДЖИ ЕООД,,4,15,0,0
ocds-e82gsb-495808,works,0,other,",,Преустройство на сграда с идентификатор 56784.522.3584.17 за обособяване на сектор за разполагане и функциониране на с",1167961.48,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",825024892,ЦИД - АТЛАС ООД,,7,286,0,1
ocds-e82gsb-562373,works,1,other,",,Извършване на основен ремонт и въвеждане на мерки за енергийна ефективност в сградата на СУ „Стоян Заимов“, гр. Плевен",1317774.41,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,201684795,ПЕТРОВ 95-ЮРИ НЕНЧЕВ ЕООД,,3,24,36,1
ocds-e82gsb-563519,works,0,other,Избор на изпълнител за изпълнение на обект: „ФОТОВОЛТАИЧНА ЦЕНТРАЛА с обща максимална мощност 30 kWh и акумулаторен блок,41861.12,BG423,гр.Ракитово,ул. ИВАН КЛИНЧАРОВ №57,ОБЩИНА РАКИТОВО,160079213,2Р - БЪЛГАРИЯ ЕООД,,5,74,0,0
ocds-e82gsb-564330,works,1,other,"„Изпълнение на строително-ремонтни дейности за изграждане на STEM училищната среда в 149 СУ ""Иван Хаджийски"" гр. София -",63758.7,BG411,гр.София,кв. ОВЧА КУПЕЛ - 2,"149 СРЕДНО УЧИЛИЩЕ ""ИВАН ХАДЖИЙСКИ""",не се публикува,Вероника Стоилкова,,4,29,0,0
ocds-e82gsb-541909,works,1,other,Строително-ремонтни дейности (СРД),181480.83,BG411,гр. София,ул. Коньовица №65,"Многопрофилна болница за активно лечение ""Национална кардиологична болница"" ЕАД",207698969,МедСтройИнвест ЕООД,,2,116,3,0
ocds-e82gsb-562482,works,1,other,"„Извършване на текущ ремонт на помещения в сградата на ППМГ „Акад. Никола Обрешков“, гр. Бургас по процедура BG-RRP-1.01",14427,BG341,гр. Бургас,"бул. ""Стефан Стамболов"" № 19","ПРОФИЛИРАНА ПРИРОДОМАТЕМАТИЧЕСКА ГИМНАЗИЯ ""АКАД. НИКОЛА ОБРЕШКОВ""",202529463,ПЪЧКОВ ООД,,4,53,0,0
ocds-e82gsb-521535,works,1,roads,«Рехабилитация на улици на територията на Община Летница–етапно строителство»:Етап 1-„Рехабилитация на ул. «Паисий Хилен,714459.01,BG315,гр.Летница,бул. БЪЛГАРИЯ № 19,ОБЩИНА ЛЕТНИЦА,831854370,ПЪТПРИБОР ООД,,2,1229,0,0
ocds-e82gsb-548931,works,1,other,„Ремонт на покрива на ОУ „Никола Вапцаров“,124122.7,BG413,с.Копривлен,ул. ДРАМА №.25,"ОСНОВНО УЧИЛИЩЕ ""НИКОЛА ВАПЦАРОВ""",201044133,РАДО-СТРОЙ 2010 ЕООД,,2,60,0,0
ocds-e82gsb-540055,works,1,other,"„Ремонт и възстановяване на корекцията на р.Перперешка“ , общ.Черноочене, обл.Кърджали",708791.82,BG425,с.Черноочене,"с.Черноочене, ул.Шеста N9",ОБЩИНА ЧЕРНООЧЕНЕ,126608270,ВиК - БУНАР ЕООД,,3,606,0,0
ocds-e82gsb-551168,works,1,roads,"„Текущ ремонт на вътрешно квартално пространство - тротоарна настилка на ул. ""Хан Крум"" пред № 13, гр. Ямбол“",8264.79,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,206123969,МИТЕС ЕООД,,2,146,0,0
ocds-e82gsb-412184,works,0,other,"„Изпълнение на Инженеринг /проектиране, СМР и авторски надзор/ на обекти на Община Варна, в рамките на процедура BG-RRP-",1191738.55,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,103951317,ПОЛИ ЙОРД ЕООД,,6,392,0,1
ocds-e82gsb-505736,works,0,other,"""Избор на изпълнител за инженеринг - проектиране и реализиране на СМР в СДВНЧ - София""",1498085.21,BG411,София,бул. Кн. Мария Луиза №48,МВР - ДИРЕКЦИЯ МИГРАЦИЯ,205783367,С ЕЛЕКТРИК ЕООД,,2,140,0,0
ocds-e82gsb-565054,works,1,roads,Възстановяване на пътни и тротоарни настилки след аварии и реконструкции по магистрални и разпределителни топлопроводи н,153387,BG341,Бургас,"Северна промишлена зона, кв.Лозово",ТОПЛОФИКАЦИЯ - БУРГАС АД,201801217,ГИНС ЕООД,,4,366,0,0
ocds-e82gsb-548057,works,0,other,"„Изпълнение на инженеринг – проектиране, изпълнение на СМР и упражняване на авторски надзор по време на строителството з",758180,BG321,гр. Свищов,"ул. ""Димитър Г. Анев"" №2 ""Б""",Индустриален технологичен парк - Свищов ЕООД,181314885,БСО,,3,830,0,0
ocds-e82gsb-514693,works,0,other,"“Извършване на строително – монтажни работи /СМР/ в административна сграда, ползвана от ИРМ – Гърмен към ДСП- Гоце Делче",2914.36,BG413,гр.Благоевград,ул. БРАТЯ ИВАНОВИ №7,"РЕГИОНАЛНА ДИРЕКЦИЯ ""СОЦИАЛНО ПОДПОМАГАНЕ"" - БЛАГОЕВГРАД",205907950,ИВ БИЛД БГ ЕООД,,2,25,0,0
ocds-e82gsb-541388,works,1,parks,",,Изграждане на 6 (шест) броя урнови стени на територията на ОП ""Гробищни паркове"" - Централни софийски гробища- 4 броя,",150410.07,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,131369021,ХИДРОСТРОЙ - БГ 63 ЕООД,,2,89,0,0
ocds-e82gsb-554772,works,1,other,"Основен ремонт на покрив – ДГ „Кокиче“, филиал „Първи юни“ в с. Хърсово, община Самуил, област Разград",64300,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,206619292,ТРАНС-СТРОЙ БИЛД ЕООД,,6,67,0,0
ocds-e82gsb-544648,works,1,parks,„Текущ ремонт на алея свързваща детски кът с малък розариум в градски парк Ямбол“,12494.13,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,128555183,ТЕХНОПЪТСТРОЙ ЕООД,,1,108,0,0
ocds-e82gsb-548289,works,0,other,"„Проектиране и изпълнение на строително-монтажни работи (СМР) за инсталиране на 2 (две) фотоволтаични централи (ФЕЦ), вк",27098.47,BG,гр. Елин Пелин,"Пл. ""Независимост"" № 1",ОБЩИНА ЕЛИН ПЕЛИН,206103977,ВВТ Инженеринг ЕООД,,3,86,0,0
ocds-e82gsb-536838,works,0,other,„Избор на изпълнител за изпълнение на СМР на обект „Преустройство на част от съществуваща учебна сграда на СУ „Йоан Екза,97801.32,BG333,гр.Шумен,ул. ПРЕСЛАВ №.1,"СРЕДНО УЧИЛИЩЕ ""ЙОАН ЕКЗАРХ БЪЛГАРСКИ""",202619989,Е - ПЛАНТ ЕООД,,12,153,0,0
ocds-e82gsb-566693,works,1,roads,Изпълнение на СМР на обект „ПОДОБРЯВАНЕ НА ТРАНСПОРТНАТА ИНФРАСТРУКТУРА В ОБЩИНА ЛЕСИЧОВО ЧРЕЗ РЕКОНСТРУКЦИЯ И РЕХАБИЛИТ,284646.17,BG423,с.Лесичово,ул. НИКОЛА ЧОЧКОВ №11-13,ОБЩИНА ЛЕСИЧОВО,206158685,НЕКСТХОЛД ЕООД,,5,820,0,0
ocds-e82gsb-540889,works,1,parks,"""РЕМОНТ НА ДЕТСКИ ГРАДИНИ В ОБЩИНА СУНГУРЛАРЕ ПО ОБОСОБЕНИ ПОЗИЦИИ""",66818.73,BG341,гр.Сунгурларе,ул. ГЕОРГИ ДИМИТРОВ №.2,ОБЩИНА СУНГУРЛАРЕ,202107790,СМАРТ ГРУП ХОЛД ЕООД,,1,76,0,0
ocds-e82gsb-447846,works,0,other,Електроснабдяване и електрообзавеждане при разширение когенерация в ТЕЦ „Градска”,975067.2,BG313,гр. Враца,ул. МАКСИМ ГОРКИ 9,ТОПЛОФИКАЦИЯ-ВРАЦА ЕАД,175329555,МОНТАЖИ КО ЕООД,,5,345,0,1
ocds-e82gsb-565455,works,1,roads,„Изкърпване на уличната и пътна мрежа на територията на Община Видин и малките населени места”,119301.44,BG311,гр.Видин,пл. БДИНЦИ №.2,ОБЩИНА ВИДИН,111551276,СТРОЙКО - 2002 ЕООД,,4,365,0,0
ocds-e82gsb-541226,works,1,parks,"Инженеринг – проектиране, изпълнение на смр и упражняване на авторски надзор на обект: Гараж и работилница за машинния п",96539.58,BG323,гр.Русе,пл. СВОБОДА №.6,ОБЩИНА РУСЕ,117537212,НОРДСТРОЙ ЕООД,,2,135,0,0
ocds-e82gsb-566684,works,1,roads,Изпълнение на СМР на обект „ПОДОБРЯВАНЕ НА ТРАНСПОРТНАТА ИНФРАСТРУКТУРА В ОБЩИНА ЛЕСИЧОВО ЧРЕЗ РЕКОНСТРУКЦИЯ И РЕХАБИЛИТ,203181.62,BG423,с.Лесичово,ул. НИКОЛА ЧОЧКОВ №11-13,ОБЩИНА ЛЕСИЧОВО,205515928,Ви Ви Ен Проджект ЕООД,,5,820,0,0
ocds-e82gsb-504096,works,1,roads,"„ОСНОВЕН РЕМОНТ И ИЗГРАЖДАНЕ НА НОВИ УЧАСТЪЦИ НА УЛИЦИ И ВЕЛОСИПЕДНИ ТРАСЕТА ПО ПУП-ПРЗ НА Ж.К.ЗОРНИЦА, ГР.БУРГАС"".",1867560.29,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,102124298,СМК - МОНТАЖИ АД,,8,854,0,1
ocds-e82gsb-546057,works,0,other,Инсталиране на покривна фотоволтаична електроцентрала /ФЕЦ/ за собствени нужди с мощност 30 kw в Защитено жилище за лица,36608.5,BG341,гр.Айтос,ул. ЦАР ОСВОБОДИТЕЛ №.3,ОБЩИНА АЙТОС,200044205,ЕЛИМА БГ ООД,,3,11,0,0
ocds-e82gsb-543638,works,1,roads,"„Текущ ремонт на вътрешно квартално пространство – текущ ремонт на тротоарна настилка към ул. ""Жеко Андреев"" в участъка ",39547.18,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,200436836,ГОЧЕВ СТИЛ ЕООД,,2,163,0,0
ocds-e82gsb-566686,works,1,roads,Изпълнение на СМР на обект „ПОДОБРЯВАНЕ НА ТРАНСПОРТНАТА ИНФРАСТРУКТУРА В ОБЩИНА ЛЕСИЧОВО ЧРЕЗ РЕКОНСТРУКЦИЯ И РЕХАБИЛИТ,170082.96,BG423,с.Лесичово,ул. НИКОЛА ЧОЧКОВ №11-13,ОБЩИНА ЛЕСИЧОВО,206081783,ТИЙМ КЪНСТРАКШЪН ЕООД,,5,820,0,0
ocds-e82gsb-357341,works,0,other,"„Изграждане на закрит плувен басейн в УПИ II, кв. 3 по плана на кв. Черно море, гр. Несебър, общ. Несебър, ПИ 51500.503.",2198068.65,BG341,гр.Несебър,ул. ЕДЕЛВАЙС №.10,ОБЩИНА НЕСЕБЪР,205468389,ПАУЪР СМАРТ ООД,,7,730,0,1
ocds-e82gsb-564521,works,0,other,",,ИНСТАЛИРАНЕ НА ФОТОВОЛТАИЧНИ СИСТЕМИ (ФЕЦ) В СЪЩЕСТВУВАЩИ СОЦИАЛНИ УСЛУГИ НА ТЕРИТОРИЯТА НА С. САМУИЛ, ОБЩИНА САМУИЛ“ ",38532.08,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,208332639,СИТИ СТРОЙ 2025 ЕООД,,4,60,0,0
ocds-e82gsb-564556,works,0,other,",,ИНСТАЛИРАНЕ НА ФОТОВОЛТАИЧНИ СИСТЕМИ (ФЕЦ) В СЪЩЕСТВУВАЩИ СОЦИАЛНИ УСЛУГИ НА ТЕРИТОРИЯТА НА С. ХУМА И С. ХЪРСОВО, ОБЩИ",41420.06,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,208332639,СИТИ СТРОЙ 2025 ЕООД,,4,60,0,0
ocds-e82gsb-568427,works,1,water,"„Реконструкция на водопроводна мрежа по ул. „Хр.Ботев“, ул. „Бр.Кръстини“ ул. „М.Тодорова и ул. „доц. д-р В.Ташев“–Първи",80043.65,BG423,гр.Ракитово,ул. ИВАН КЛИНЧАРОВ №57,ОБЩИНА РАКИТОВО,208120103,ХИДРОСТРОЙ ПРОЕКТ ИГ ЕООД,,5,583,0,0
ocds-e82gsb-452054,works,0,other,„Въвеждане на мерки за енергийна ефективност в административната сграда на община Струмяни“,580675.61,BG413,с.Струмяни,пл. 7 - ми Април 1,ОБЩИНА СТРУМЯНИ,202761878,ВИП ТРЕЙД ЕНД БИЛД ЕООД,,5,231,0,1
ocds-e82gsb-533200,works,1,other,Ремонт на съществуващ бункер за телегаматерапия и адаптирането му към изискванията за монтаж и функциониране на линеен у,604823.42,BG323,гр. Русе,ул.НЕЗАВИСИМОСТ №.2,КОМПЛЕКСЕН ОНКОЛОГИЧЕН ЦЕНТЪР - РУСЕ ЕООД,181190028,ГЛАВ - АРХИ,,3,113,0,1
ocds-e82gsb-499516,works,0,other,Изпълнение на СМР на строеж „Комплекс от два центъра за резидентна грижа за пълнолетни лица с физически увреждания /РГПЛ,1728551.03,BG325,с.Ситово,ул. ТРЕТИ МАРТ №.72,ОБЩИНА СИТОВО,207914559,ДИ ЕС - 46 ЕООД,,9,264,61,1
ocds-e82gsb-384718,works,1,public,Основен ремонт и благоустрояване на обществено пространство в УПИ VIII-521.1456 Кино от кв.296 нов (296 стар) по плана н,5048486.14,BG421,гр. Пловдив,пл. СТЕФАН СТАМБОЛОВ № 1,ОБЩИНА ПЛОВДИВ,115345761,ГБС - ПЛОВДИВ АД,,5,603,0,1
ocds-e82gsb-526692,works,1,roads,"„ТЕКУЩ РЕМОНТ НА ОБЩИНСКИ ПЪТИЩА, УЛИЦИ И ТРОТОАРИ НА ТЕРИТОРИЯТА НА ОБЩИНА ПАВЛИКЕНИ ЗА 2026 и 2027 год.” по обособени ",127822.97,BG321,гр. Павликени,бул. РУСКИ № 4,ОБЩИНА ПАВЛИКЕНИ,104693344,ПЪТНИ СТРОЕЖИ - ВЕЛИКО ТЪРНОВО ЕАД,,3,625,0,0
ocds-e82gsb-565587,works,1,other,"Изпълнение на СМР на строеж ""Рехабилитация на ул.""Александър Стамболийски"" в с.Гиген, община Гулянци“",940521.46,BG314,гр.Гулянци,ул.ВАСИЛ ЛЕВСКИ №32,ОБЩИНА ГУЛЯНЦИ,114684488,ВИАГРУП ЕООД,,5,845,0,0
ocds-e82gsb-540966,works,1,other,"„Текущ ремонт и подмяна на амортизирани детски съоръжения чрез доставка и монтаж на детски съоръжения, подходящи за деца",53228.81,BG411,гр.София,ул. ЛЕГЕ №.6,"РАЙОН ""СРЕДЕЦ""",205606210,СПФ БЪЛГАРИЯ ООД,,12,30,0,0
ocds-e82gsb-564483,works,0,other,",,ИНСТАЛИРАНЕ НА ФОТОВОЛТАИЧНИ СИСТЕМИ (ФЕЦ) В СЪЩЕСТВУВАЩИ СОЦИАЛНИ УСЛУГИ НА ТЕРИТОРИЯТА НА С. КРИВИЦА, С. НОЖАРОВО И ",41420.06,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,208332639,СИТИ СТРОЙ 2025 ЕООД,,4,60,0,0
ocds-e82gsb-564294,works,0,other,",,ИНСТАЛИРАНЕ НА ФОТОВОЛТАИЧНИ СИСТЕМИ (ФЕЦ) В СЪЩЕСТВУВАЩИ СОЦИАЛНИ УСЛУГИ НА ТЕРИТОРИЯТА НА С. БОГОМИЛЦИ, С. ВЛАДИМИРВ",41420.06,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,208332639,СИТИ СТРОЙ 2025 ЕООД,,4,60,0,0
ocds-e82gsb-464126,works,0,other,"Изграждане на системи за контрол, измерване и управление при разширение когенерация в ТЕЦ „Градска”",437976.67,BG313,гр. Враца,ул. МАКСИМ ГОРКИ 9,ТОПЛОФИКАЦИЯ-ВРАЦА ЕАД,114686514,ЕЛСТАРТ ИНЖЕНЕРИНГ ЕООД,,10,198,0,1
ocds-e82gsb-567709,works,0,other,Изпълнение на СМР по изграждане на училищна STEM среда и високотехнологични оборудвани и свързани класни стаи в ПХГ „Св.,17699.95,BG321,гр. Велико Търново,ул. МИХАИЛ КЕФАЛОВ №.2,"ПРОФИЛИРАНА ХУМАНИТАРНА ГИМНАЗИЯ ""СВ. СВ. КИРИЛ И МЕТОДИЙ""",203786457,НСД Строй ЕООД,,4,21,0,0
ocds-e82gsb-546273,works,1,roads,„Реконструкция на съществуващи кръстовища на бул. „Захaри Стоянов“ (РП II-79 „Елхово-Бургас“) при о.т.97 и о.т.7 по план,1616106.03,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,113580690,НИВЕЛ СТРОЙ ЕООД,,3,286,0,0
ocds-e82gsb-548701,works,1,roads,"„Текущ ремонт на вътрешно квартално пространство - тротоарна настилка и оформяне на места за паркиране на ул. ""Страхил в",19044.2,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,200436836,ГОЧЕВ СТИЛ ЕООД,,2,175,0,0
ocds-e82gsb-406306,works,0,other,"Модернизацията на СВИО на СО в 14 района на територията на СО, както следва: район ""Изгрев"", район ""Искър"", район ""Младо",895759.35,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,130596938,УЛИЧНО ОСВЕТЛЕНИЕ ЕАД,,3,2,0,1
ocds-e82gsb-569239,works,1,other,ИЗПЪЛНЕНИЕ НА РЕМОНТНИ ДЕЙНОСТИ ВЪВ ВРЪЗКА С ПОДМЯНА НА ОБОРУДВАНЕ И ОБНОВЯВАНЕ НА ДОВЪРШИТЕЛНИ РАБОТИ В ПОМЕЩЕНИЯ ЗА МА,56972.55,BG413,гр. Благоевград,ул. СЛАВЯНСКА №.60,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - БЛАГОЕВГРАД АД,811047710,БЛАГОУСТРОЙСТВЕНИ СТРОЕЖИ ЕООД,,4,7,827,1
ocds-e82gsb-546525,works,0,other,"„Изпълнение на инженеринг – проектиране, изпълнение на СМР и упражняване на авторски надзор по време на строителството з",2011100,BG321,гр. Свищов,"ул. ""Димитър Г. Анев"" №2 ""Б""",Индустриален технологичен парк - Свищов ЕООД,181314885,БСО,,3,1195,0,0
ocds-e82gsb-545475,works,1,parks,„ИЗПЪЛНЕНИЕ НА СТРОИТЕЛНО-МОНТАЖНИ РАБОТИ НА ОБЕКТ „РЕХАБИЛИТАЦИЯ И ИЗГРАЖДАНЕ НА ВЕЛОСИПЕДНА ДОСТЪПНА СРЕДА В КРАЙДУНАВ,322438.18,BG311,гр.Видин,пл. БДИНЦИ №.2,ОБЩИНА ВИДИН,202678749,АВ БИЛД ЕООД,,3,229,0,0
ocds-e82gsb-564420,works,1,roads,"„Текущ ремонт западна трибуна, проход към обслужваща сграда, чакълиране и асфалтиране между трибуни и лекоатлетическа пи",153298.96,BG342,гр.Сливен,бул. ЦАР ОСВОБОДИТЕЛ №.1,ОБЩИНА СЛИВЕН,119027514,БЕРКО-90 - БЕРКОВСКИ С-ИЕ СД,,4,364,0,0
ocds-e82gsb-546361,works,1,roads,„Текущо поддържане на улици в обособен подрайон 1 „Меден Рудник“ на територията на община Бургас“,1022583.76,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,113580690,НИВЕЛ СТРОЙ ЕООД,,3,286,0,0
ocds-e82gsb-261786,works,1,other,„Текущи и аварийни строително-ремонтни работи в обекти на БАН на територията на гр. София и гр. Пловдив и Ремонт на покр,16186.99,BG411,гр. София,ул. 15 НОЕМВРИ № 1,БЪЛГАРСКА АКАДЕМИЯ НА НАУКИТЕ,817013106,ЕТ ПРОЕКТСТРОЙ-ПЕТЪР ПЕТРОВ,,1,151,0,1
ocds-e82gsb-460679,works,1,roads,Проектиране и СМР на обект „Реконструкция на ул. „Дойран” в участъка от пл. “Свобода“ до ул. “Васил Левски“ при кръговот,8841489.29,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,181499996,Улици Плевен 2025,,9,411,146,1
ocds-e82gsb-570568,works,0,other,"Модернизиране на амбулаторната грижа в с. Калоян, общ. Вълчи дол",33515.18,BG331,гр.Вълчи дол,пл. ХРИСТО БОТЕВ №1,ОБЩИНА ВЪЛЧИ ДОЛ,103762505,КВИНТА-М ЕООД,,5,23,0,0
ocds-e82gsb-498567,works,0,other,„Изграждане на сгради за предоставяне на три броя услуги „Резидентна грижа за пълнолетни лица със сетивни увреждания (РГ,1994137.04,BG311,гр.Вълчедръм,ул. БЪЛГАРИЯ № 18,ОБЩИНА ВЪЛЧЕДРЪМ,200431401,ИВТ ДИВЕЛЪПМЪНТ ЕООД,,8,251,0,1
ocds-e82gsb-554664,works,1,other,",,Ремонт на покрива на сграда- Клиника по педиатрия, База 1 на УМБАЛ ""Свети Георги"" ЕАД“.",18514.02,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",200523814,ИНДЖОВСТРОЙ ЕООД,,3,306,0,0
ocds-e82gsb-545246,works,1,other,„Периодични ремонти по заявка за нуждите на МБАЛ Княгиня Клементина - София ЕАД“,1533875.64,BG411,гр. София,бул. СТОЛЕТОВ №67А,"МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""КНЯГИНЯ КЛЕМЕНТИНА"" - СОФИЯ ЕАД",203085100,АГРО ГРУП 75 ЕООД,,2,1096,0,0
ocds-e82gsb-418077,works,0,other,"„Инженеринг - проектиране, изпълнение на СМР и авторски надзор на обект: „Модернизация на образователната среда, въвежда",370763.31,BG332,град Добрич,"ул. ""Независимост"" № 20",ОБЩИНА ДОБРИЧКА,124133005,ПРОГРЕС 99 ООД,,2,406,0,1
ocds-e82gsb-547739,works,0,other,"„Изпълнение на инженеринг – проектиране, изпълнение на СМР и упражняване на авторски надзор по време на строителството з",2269100,BG321,гр. Свищов,"ул. ""Димитър Г. Анев"" №2 ""Б""",Индустриален технологичен парк - Свищов ЕООД,181314885,БСО,,3,1195,0,0
ocds-e82gsb-532703,works,0,other,"„ИЗБОР НА ИЗПЪЛНИТЕЛИ ЗА ИНЖЕНЕРИНГ (ПРОЕКТИРАНЕ, СТРОИТЕЛСТВО И АВТОРСКИ НАДЗОР) ЗА ЕНЕРГИЙНО ОБНОВЯВАНЕ  – ЕТАП II“ за",186110.24,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,207188432,Омега строй проект ЕООД,,1,907,0,1
ocds-e82gsb-568438,works,1,other,"„Реконструкция ВВМ и благоустр.на ул. „Перущица“ от О.Т. 75 до О.Т. 54 по плана на гр.К-во, община Р-во“, Етап 1 - „Реко",69225.41,BG423,гр.Ракитово,ул. ИВАН КЛИНЧАРОВ №57,ОБЩИНА РАКИТОВО,811161735,ГЕОРЕСУРС ЕООД,,5,583,0,0
ocds-e82gsb-567840,works,1,roads,"ОБСЛУЖВАЩА УЛИЦА О.Т.800-О.Т.501 В ПИ 51500.506.679 В К.К.""СЛЪНЧЕВ БРЯГ-ЗАПАД"", ГР.НЕСЕБЪР, ОБЩИНА НЕСЕБЪР",71314.91,BG341,гр.Несебър,ул. ЕДЕЛВАЙС №.10,ОБЩИНА НЕСЕБЪР,147043618,АГРО-САМ ЕООД,,5,29,0,0
ocds-e82gsb-568404,works,1,parks,"„Реконстр.на ВВМ /ср.зона/, гр.Р-во, общ.Р-во“–Трети ет.„Кл.5 ул.“Родопи“,Кл.8 ул.“Огоста“, Кл.10 ул.“Баба Н.Петкова“, К",74347.79,BG423,гр.Ракитово,ул. ИВАН КЛИНЧАРОВ №57,ОБЩИНА РАКИТОВО,208120103,ХИДРОСТРОЙ ПРОЕКТ ИГ ЕООД,,5,583,0,0
ocds-e82gsb-526342,works,0,roads,Обособяване на велоалеи на територията на гр. Самоков по 3 обособени позиции.,57021.99,BG412,гр.Самоков,бул. МАКЕДОНИЯ №.34,ОБЩИНА САМОКОВ,131240101,ХИДРОСТРОИТЕЛ ПА ЕООД,,2,120,1,0
ocds-e82gsb-441787,works,1,parks,"Изпълнение на Инженеринг - проектиране, строителство и авторски надзор на обект: „Изграждане, реконструкция и/или рехаби",10730085.95,BG334,гр. Търговище,ж.к. ИНДУСТРИАЛЕН,Индустриална зона Търговище АД,148022630,ПЛАНЕКС ВАРНА ООД,,3,390,0,1
ocds-e82gsb-547434,works,1,other,"„Текущи ремонти на сгради и преместваеми обекти (тото пунктове), собственост или ползвани от Държавно предприятие „Бълга",485727.29,BG411,гр. София,"ул. ,,Хайдушко изворче'' № 28",БЪЛГАРСКИ СПОРТЕН ТОТАЛИЗАТОР ДП,120590883,Строй Инвест Груп 2 ЕООД,,3,730,0,0
ocds-e82gsb-450748,works,1,other,"„РЕКОНСТРУКЦИЯ И ОСНОВНО ОБНОВЯВАНЕ НА СГРАДАТА НА ОБЩЕЖИТИЕТО КЪМ ПГАТ „ЦАНКО ЦЕРКОВСКИ“, ГР. ПАВЛИКЕНИ“, С АДМИНИСТРАТ",2365256.22,BG321,гр. Павликени,бул. РУСКИ № 4,ОБЩИНА ПАВЛИКЕНИ,205050386,НИКИ ФИШ 2018 ЕООД,,8,366,0,1
ocds-e82gsb-555610,works,1,roads,",,СМР по изграждане на водопровод, канализация и рехабилитация на пътен участък от ул. ,,Царевец“ до Клиника по инфекцио",48055.59,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",200523814,ИНДЖОВСТРОЙ ЕООД,,3,306,0,0
